,id,ad_creative_body,Typology 1,Typology 2,Typology 3,Typology 4
405,id120170409256347,"It’s an exciting time for Alaska. We’re exploring for new fields, planning new projects, and beginning construction on a new drill site. This work and activity means hundreds of jobs for Alaskans. The largest mobile drilling rig in North America will start drilling on the North Slope in 2020, with billions more in investments planned over the next decade. Join us to keep the oil flowing.",CB,,,
406,id942073406190219,Alaska’s North Slope development keeps jobs and the economy strong. But without this continued investment? It could mean fewer jobs and a stagnant economy. Join us and take a stand.,CA,CB,,
407,id616086302543875,Alaska’s North Slope energy renaissance is promoting economic growth with minimal impacts to the environment and subsistence resources. We’re exploring and finding new oil while creating jobs for Alaskans and a thriving economy for decades to come. Together we can protect Alaskan jobs.,CA,CB,,
408,id1589985717830489,"We’ve been a significant player in energy development on Alaska’s North Slope for more than 40 years, creating jobs for Alaskans and contributing to the state’s economy. There are billions of dollars of industry investments planned for 2020. Join us to keep the economy growing.",CA,CB,,
409,id3701650253191436,"Today, Enbridge Gas & Cummins Inc. announce a groundbreaking $5.2M hydrogen-blending pilot project, reducing greenhouse gas emissions by integrating renewable hydrogen gas into Enbridge Gas’s existing natural gas network.",GA,,,
410,id660406688178494,"We’re committing to net-zero emissions by 2050. At Enbridge, we’re holding ourselves accountable.",GA,,,
411,id675686343087713,We’re proud to play a role through our Enbridge Gas utility in cutting 40K tonnes of emissions annually through this unique investment: http://ow.ly/9lWA50BWTaT.,,,,
412,id1019762385077787,"Calling all emergency officials, 

How familiar are you with pipeline safety?",PA,,,
413,id169382541031321,"From heating homes to cooking meals, natural gas pipelines are powering our lives in Cumberland County. How familiar are you with pipeline safety?",PA,,,
414,id847239745747836,"Calling all public officials, 

How familiar are you with pipeline safety?",PA,,,
415,id631255324342854,"From landscaping yards to excavating construction sites, get the job done safely the first time. Find out how in Cumberland County.",,,,
416,id2518830205004849,Planning any excavation or other dirt-moving activities? Get the job done safely and on time.,PA,,,
417,id183821606059524,"We’re invested in renewable energy.
Our Bemidji office is powered by solar energy, as part of a partnership between Enbridge & Native American-owned businesses.",GA,CB,,
418,id192672155240469,"We exist to safely fuel quality of life. In Wisconsin, & right across North America.",PA,,,
419,id696939160837250,"For nearly 70 years, we've been delivering energy to Wisconsin. Safely & reliably.",PA,,,
420,id3025522464159850,"From heating homes to cooking meals, natural gas pipelines are powering our lives in Cumberland Center. How familiar are you with pipeline safety?",PA,,,
421,id796502177427626,"From heating homes to cooking meals, natural gas pipelines are powering our lives in Yarmouth. How familiar are you with pipeline safety?",PA,,,
422,id611895606303062,"From heating homes to cooking meals, natural gas pipelines are powering our lives in North Windham. How familiar are you with pipeline safety?",PA,,,
423,id456932578311163,"From heating homes to cooking meals, natural gas pipelines are powering our lives in Falmouth. How familiar are you with pipeline safety?",PA,,,
424,id509820339886599,"From heating homes to cooking meals, natural gas pipelines are powering our lives in Portland. How familiar are you with pipeline safety?",PA,,,
425,id3301775509852604,"From heating homes to cooking meals, natural gas pipelines are powering our lives in Westbrook. How familiar are you with pipeline safety?",PA,,,
426,id2486084685012421,"From heating homes to cooking meals, natural gas pipelines are powering our lives in Standish. How familiar are you with pipeline safety?",PA,,,
427,id478607456166715,"From heating homes to cooking meals, natural gas pipelines are powering our lives in Gorham. How familiar are you with pipeline safety?",PA,,,
428,id570889460159453,"From landscaping yards to excavating construction sites, get the job done safely the first time. Find out how in Cumberland Center.",,,,
429,id621037512006063,"From landscaping yards to excavating construction sites, get the job done safely the first time. Find out how in Yarmouth.",,,,
430,id898473580555107,"From landscaping yards to excavating construction sites, get the job done safely the first time. Find out how in North Windham.",,,,
431,id513471352608695,"From landscaping yards to excavating construction sites, get the job done safely the first time. Find out how in Falmouth.",,,,
432,id1349709591898241,"From landscaping yards to excavating construction sites, get the job done safely the first time. Find out how in Portland.",,,,
433,id2534352983308815,"From landscaping yards to excavating construction sites, get the job done safely the first time. Find out how in Westbrook.",,,,
434,id627452291393123,"From landscaping yards to excavating construction sites, get the job done safely the first time. Find out how in Standish.",,,,
435,id651685225570706,"From landscaping yards to excavating construction sites, get the job done safely the first time. Find out how in Gorham.",,,,
436,id794234217677515,"We’re invested in renewable energy.
Our Bemidji office is powered by solar energy, as part of a partnership between Native American-owned businesses & Enbridge.",GA,CB,,
437,id2896592190371721,"We’re invested in renewable energy - including 20 wind farms, 4 solar facilities, 5 waste heat recovery facilities & a geothermal project.",GA,,,
438,id410914669796734,"With no local crude oil supply, Minnesota needs Line 3.
Crude oil produces gas & refined products like diesel, jet fuel, asphalt & more.",PB,PA,,
439,id432592467439455,"The Line 3 replacement is a safety & maintenance driven project.
In 2018, we spent $900+ million on programs to strengthen our systems.",PA,,,
440,id385038962793138,"We take immense pride in being good stewards of the environment and reducing our footprint, a practice we have incorporated into our daily operations for more than 10 years. 
Our commitments include protecting and preserving the environment, conserving our country’s natural resources as we conduct our business, and reducing emissions throughout our operations.
Learn more about our environmental management practices: https://energytransfer.com/emissions-innovation/",GA,,,
441,id1718117671679453,"The Pennsylvania Game Commission recently approved the expansion of game lands in the Commonwealth by 229 acres made possible by a donation from Energy Transfer’s wholly owned subsidiary, Regency Marcellus Gas Gathering, LLC.

Blog Post: https://energytransferfacts.com/blog/newly-donated-land-becomes-protected-habitat-in-pennsylvania/

#Conservation #Pipelines #Habitat",CA,,,
442,id3458999957527638,"“Growing up next to the Marcus Hook facility and now living with my family in Aston, our relationships with Aston Township Fire and the other local departments mean a lot to me,” said Joe McGinn, Vice President, Public Affairs at Energy Transfer. “We are honored to maintain a close partnership with Chief Evans and the team, and to show support through monetary grants, volunteer support and trainings.” 

Last Friday, Energy Transfer representatives toured the construction site of Aston Twp. Fire Dept.'s new state-of-the-art facility, and presented a $44,014.80 grant for new equipment.

“Between rising operations costs and having to cancel our primary fundraisers this year due to the pandemic, our fire department is essentially ‘breaking even,’” said Aston Township Fire Chief Mike Evans. “This grant from Energy Transfer, along with grants from Aston Township and the state of Pennsylvania, came at the perfect time and will allow us to better serve our community as we work to build a new, state-of-the-art facility.”
@astontwpfd

#EnergyTransfer #MarinerEast2 #Pipelines #Donate #GivingBack #ETcares #MarcusHook #FirstResponders #Firefighters #Sponsor #GoodNews #OilandGas #Energy",CA,,,
