,id,ad_creative_body,Typology 1,Typology 2,Typology 3,Typology 4
359,id3590262491055368,Access Georgia’s official voting guidelines for the Senate runoffs. Every vote counts. Confirm your details today!,,,,
360,id424276688738222,"Mismanaged plastic waste is a concern for our environment. As a founding member of the Alliance to End Plastic Waste, we’re teaming up with other companies to develop safe and scalable solutions.",,,,
361,id652314512338204,Oil and gas are the backbone of our economy. Learn how American oil and gas benefit Pennsylvania families and our communities!,CA,CB,,
362,id285773572532088,Ballot Measure 1 puts Alaska oil and gas jobs in danger. The industry accounts for a quarter of all jobs in Alaska—the state can’t afford to lose these!,CB,,,
363,id1622661394580831,Oil & gas production account for 90% of Alaska’s tax revenue from business—$22.5 billion since 2014. Vote No on Ballot Measure 1 to save our economy.,CA,,,
364,id678777312842281,Ballot Measure 1 puts Alaska oil and gas jobs in danger. The industry accounts for a quarter of all jobs in Alaska—the state can’t afford to lose this!,CB,,,
365,id341793950460158,Access Alaska’s official voting guidelines for the 2020 Election. Every vote counts. Confirm your details today!,,,,
366,id383335389719437,Find Alaska’s official voting guidelines. Every vote counts. Confirm your details today!,,,,
367,id705017676794808,We can help you find Alaska’s official voting guidelines. Every vote counts. Confirm your details today!,,,,
368,id353103296009027,Did you know America’s oil and gas industry helps develop the plastics in your vehicle that save you money? Find out how today!,PB,,,
369,id356991088694216,Many Americans have no idea what powers their home—you might be surprised by the answer.,PA,,,
370,id358514108900386,"Uncertain times call for reliable, affordable access to energy. What’s most important to you about American oil and gas?",PA,,,
371,id684030712526739,Did you know energy workers have a role in protecting health care providers? Learn how here:,PB,,,
372,id754131575169680,Oil and gas are the backbone of our economy. Learn how American oil and gas benefit your community!,CA,CB,,
373,id345128523227393,Take the quiz and find out what powers the lives of many Americans!,,,,
374,id739192713340934,The lightweight plastic in your car makes road trips more cost-efficient. Take the quiz and learn how!,PB,,,
375,id425832081737709,"Petrochemicals create the plastics that make your car lighter, faster and stronger. How much do you know about these energy innovations?",PB,,,
376,id1568060470062168,Did you know many critical health care supplies are products of oil and natural gas? Take the quiz and learn how energy helps protect frontline workers.,PB,,,
377,id3785228101508279,We can help find your state's official voting information. Every vote counts. Confirm details today!,,,,
378,id377018390340924,Planning to vote by mail? We can help you find the guidelines for Alaska on absentee ballots and mail-in voting.,,,,
379,id1171751736541082,Can’t make it to the polls? We can help you find the guidelines for Alaska on absentee ballots and mail-in voting.,,,,
380,id338928560507577,Do you know what Alaska’s economy depends on? Take the quiz and find out!,CA,,,
381,id346053263131274,The oil and gas industry accounts for one-quarter of Alaska jobs. Learn more here!,CB,,,
382,id416198633111250,Do you know what industry contributes to the Alaska Permanent Fund? Test your knowledge!,CA,,,
383,id682930112658558,"As a New Mexico resident, do you know what industry contributes one-third of the funding for the state’s schools, health care and infrastructure? Test your knowledge!",CA,,,
384,id774608630061665,"The oil and gas industry contributes billions of tax, leasing and grant dollars—more than any other industry—to New Mexico each year. See how it breaks down.",CA,,,
385,id634150733947103,More than $1.3 billion was invested in New Mexico schools by the oil and gas industry in 2019. Learn more!,CA,,,
386,id783583805770177,Can't make it to the polls? We can help you find the guidelines for your state on absentee ballots and mail-in voting.,,,,
387,id620407108607726,Thousands of Alaskan jobs are supported by the oil and gas industry. Join today—protect local energy jobs!,CB,,,
388,id2479417842351453,Think you know about the Permian Basin? Take our quiz to test your knowledge.,,,,
389,id934723963716925,Can you ace this quiz? Test your knowledge with our new quiz about drilling.,,,,
390,id1027112857751891,Oil and natural gas do more than just keep the lights on — our products also help protect frontline medical workers. Find out how!,PA,PB,,
391,id329526145022502,You might be surprised by your knowledge of America’s pipelines. Take the quiz today!,,,,
392,id713639509498152,"Pipelines are critical to producing U.S. energy—but you already knew that, right? Take the quiz today!",PA,,,
393,id363210504860320,How much do you know about offshore drilling? Test your knowledge today.,,,,
394,id339924363920892,It was the source of 38% of electricity last year—can you guess what it is?,,,,
395,id832451637293040,"Did you know? The oil and gas industry paid $130 billion in state and federal taxes in 2019, fueling our economy and strengthening our communities. Join today if you agree oil and gas are essential to our American way of life!",CA,,,
396,id377496479948454,"The oil and gas industry is THE engine that powers America’s economy. Help us make sure ineffective, unnecessary regulations don’t slow energy growth!",CA,,,
397,id333070261088831,"The oil and gas industry is THE engine that powers America’s economy. Take action against ineffective, unnecessary regulations!",CA,,,
398,id3240071826062654,Supporting local oil and gas provides local jobs. Learn how American oil and gas benefit your community!,CB,,,
399,id657155025004731,September 22nd is National Voter Registration Day! Let's fuel America's future together.,,,,
400,id313292456635726,"Tell Gov. Polis to say NO to harmful regulations that would hurt oil and gas production, the state’s economy and working families. Take action today!",CA,CB,,
401,id393599181631364,"Proposed 2,000-foot setback regulation on oil and gas development would devastate the industry in Colorado. Tell Gov. Polis to say NO to this harmful regulation!",CB,,,
402,id611000052929423,Harmful regulations are under consideration. Tell Gov. Polis to protect Colorado’s economy. Take action now!,CA,,,
403,id639266320126673,American oil and gas success depend on free market principles. What’s most important to you about American oil and gas?,,,,
404,id343018533503500,"Take a tour through the National Renewable Energy Lab, the energy innovation hub behind tomorrow’s breakthroughs.",GA,,,
405,id308171127075949,More than half of Alaska’s revenue is generated by the oil and gas industry. Join today—protect our state’s economy!,CA,CB,,
406,id1279304869112007,Affordable energy depends on American oil and gas production. What’s most important to you? Tell us today!,PA,,,
407,id237659303976131,This quiz will reveal your smarts on America’s petroleum exports. What are you waiting for?,,,,
408,id294250064973833,This quiz will reveal your smarts on America’s crude oil exports. What are you waiting for?,,,,
409,id965805190512818,Restarting the SYU will increase critical funding for our local schools and public safety throughout Santa Barbara County by more than $7 million per year. Take action today!,CA,,,
410,id348174219516485,TAKE ACTION TODAY! Contact your local officials and tell them to support Santa Barbara’s economy and increase revenue for local schools and public safety services by approving the temporary trucking permit and restarting ExxonMobil’s Santa Ynez Unit (SYU).,CA,,,
411,id788347608569345,"In 2019, 58% of the oil refined in California was imported from other countries. Take action and support energy production and local jobs right here in California.",CB,,,
